MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal
2.1875,36.0,5.267175572519084,1.0305343511450382,717.0,3.0916030534351147,37.34,-120.97,1.375
5.7376,31.0,5.531481481481482,1.0425925925925923,863.0,2.6296296296296298,37.96,-122.16,4.65
3.4286,34.0,5.390243902439025,1.1986062717770034,381.0,2.4423076923076925,34.04,-118.23,3.375
3.9063,34.0,4.192200557103064,1.0222841225626742,1063.0,3.877437325905293,38.03,-122.1,1.846
2.7451,16.0,4.061594202898551,1.1603053435114503,2192.0,3.041554724818276,33.89,-117.76,1.158
3.4286,16.0,5.251482799525504,1.054,2503.0,2.846975088967972,40.92,-119.75,0.85
3.6908,15.0,3.83011583011583,1.0772200772200773,732.0,2.8262548262548264,34.04,-117.14,0.477
3.4193,16.0,4.682678311499272,1.0117994100294985,956.0,2.98981077147016,33.73,-118.12,2.547
3.6908,36.0,4.962825278810409,1.0483271375464684,1011.0,3.758364312267658,34.08,-118.08,1.644
1.6812,38.0,4.962825278810409,1.048002527881041,1011.0,3.758364312267658,32.9,-117.98,0.948
4.2234,47.0,4.646983311938382,1.0310734463276836,1808.0,3.706766917293233,34.11,-117.98,1.281
3.4286,42.0,3.9246575342465753,1.0359589041095891,1050.0,2.781710914454277,34.04,-118.36,1.375
1.6953,19.0,3.1404199475065617,0.9566929133858268,1938.0,2.543307086614173,34.19,-119.18,3.615
2.8281,33.0,5.138418079096045,1.0425925925925923,1846.0,2.8262548262548264,40.86,-124.13,0.725
4.2234,35.0,4.682678311499272,1.0425925925925923,2054.0,3.425233644859813,33.16,-118.18,2.111
8.1132,44.0,6.87905604719764,1.0117994100294985,943.0,2.781710914454277,33.89,-118.23,4.65
3.4286,11.0,4.28169014084507,1.1948356807511735,892.0,2.0938967136150235,32.75,-117.23,1.375
4.1346,26.0,5.626506024096385,1.120481927710843,244.0,2.9397590361445785,37.48,-117.65,2.151
3.4286,16.0,5.45136186770428,1.13618677042853,2400.0,2.917633410672854,32.79,-117.91,1.375
3.4193,22.0,5.626506024096385,1.120481927710843,244.0,3.947895791583168,32.73,-117.14,1.875
6.1323,32.0,6.28951048951049,1.020979020979021,1846.0,2.5866141732283463,37.48,-122.28,5.00001
2.6343,42.0,5.062730627306273,1.014760147601476,674.0,2.487084870848709,34.05,-118.36,2.554
1.23,29.0,8.970967741935114,1.1108647450110865,890.0,3.0916030534351147,33.87,-120.97,1.438
3.4193,32.0,4.537074148296593,1.0117994100294985,1970.0,2.9397590361445785,33.73,-117.91,1.875
3.4801,52.0,4.2951653944,1.1603053435114503,3795.0,3.21882951653944,34.04,-118.28,2.111
5.3668,52.0,6.210344827586207,1.0136054421768708,967.0,3.947895791583168,33.98,-117.93,2.111
5.5563,12.0,6.923128792987188,1.0369127516778522,2400.0,3.3587223587223587,37.67,-121.97,2.186
3.5518,42.0,5.632727272727273,1.0945454545454545,1762.0,3.138181818181818,34.03,-118.12,2.556
3.4698,5.0,5.390243902439025,0.926829268292683,3207.0,3.3310104529616726,33.9,-117.98,2.5
3.4286,35.0,5.835365853658536,1.1097560975609757,1564.0,4.7682926829268295,38.35,-122.08,2.25
3.0917,38.0,6.243548387096774,1.0116279069767442,1891.0,2.82660687593423,33.87,-119.38,2.027
3.0917,35.0,5.460474308300396,1.0602409638554218,1310.0,2.849462365591398,38.87,-121.93,4.466
3.5096,18.0,5.923503325942351,1.1348617666891436,1574.0,3.341874578556979,34.18,-118.5,1.438
8.1132,45.0,6.87905604719764,1.0117994100294985,934.0,2.781710914454277,34.18,-118.23,4.466
3.4919,33.0,3.83011583011583,1.0729483282674772,1563.0,2.8262548262548264,34.2,-117.96,2.915
2.7451,42.0,3.725552050473186,1.0794044665012408,866.0,2.1488833746898264,33.73,-118.5,2.151
7.1108,35.0,6.335051546391752,1.1986062717770034,1543.0,3.644329896907216,34.05,-118.37,4.05
2.8793,42.0,5.062730627306273,1.014760147601476,674.0,2.487084870848709,34.05,-118.36,2.519
6.1323,36.0,6.138418079096045,1.0950226244343892,1891.0,2.658536585365854,37.76,-122.39,1.744
6.2473,34.0,6.726190476190476,1.016156462585034,1704.0,2.8758503401360542,33.94,-117.98,2.915
3.725,34.0,5.492990654205608,1.021543985637343,1063.0,2.483644859813084,36.71,-121.97,2.519
6.2028,17.0,6.378,1.054,1795.0,3.454,34.04,-118.27,2.547
3.725,34.0,4.537074148296593,1.0153256704980842,1970.0,2.4423076923076925,37.3,-122.08,1.513
1.6953,42.0,4.28169014084507,1.185877466251298,892.0,3.762645914396887,37.75,-122.14,1.625
3.4286,31.0,5.658008658008658,1.0524781341107872,752.0,3.758364312267658,36.62,-121.98,0.85
3.4919,37.0,6.0,1.021543985637343,1635.0,2.9353680430879714,38.61,-122.16,0.967
2.4281,31.0,4.28169014084507,1.0794044665012408,762.0,2.760869565217391,34.08,-117.91,4.65
3.7917,36.0,5.978021978021978,1.016156462585034,825.0,2.8262548262548264,37.34,-122.14,2.819
4.2297,38.0,4.962825278810409,1.0483271375464684,1011.0,3.758364312267658,33.72,-117.91,4.25
2.788,42.0,3.6946902654867255,1.0406976744186047,1795.0,4.418141592920354,34.04,-118.18,2.145
2.788,42.0,3.6946902654867255,0.9601769911504424,943.0,2.8262548262548264,34.04,-118.23,1.744
3.4698,31.0,5.390243902439025,1.1986062717770034,956.0,3.3310104529616726,37.77,-118.35,2.205
2.1875,27.0,5.267175572519084,1.0305343511450382,810.0,3.0916030534351147,37.43,-120.97,2.197
2.2794,13.0,5.923503325942351,0.9750889679715302,2054.0,2.4384615384615387,34.06,-118.46,3.375
4.2297,29.0,4.962825278810409,1.0483271375464684,707.0,3.644329896907216,37.37,-121.98,2.581
3.0,42.0,3.6141479099678455,0.9887459807073956,1762.0,2.832797427652733,34.08,-118.12,2.539
3.4801,52.0,5.030651340996169,1.185877466251298,3207.0,2.1647286821705425,38.08,-122.44,0.988
4.5987,12.0,5.358722358722359,0.943103448275862,2400.0,3.3587223587223587,33.73,-118.75,1.869
3.7813,14.0,5.826196473551637,1.035264483627204,954.0,2.403022670025189,38.35,-122.7,2.786
3.4919,45.0,5.45136186770428,1.1093585699263933,967.0,2.762645914396887,33.96,-117.36,1.181
4.375,34.0,5.37218045112782,1.0192307692307692,2192.0,2.4423076923076925,34.04,-117.91,3.375
5.4337,14.0,6.142857142857143,1.0729483282674772,912.0,2.7720364741641337,34.46,-117.91,2.519
1.4577,25.0,3.974609375,1.0136054421768708,3795.0,2.6462585034013606,36.71,-119.01,0.458
4.2233,28.0,6.221719457013575,1.1058344640434192,2240.0,3.039348710990502,33.98,-118.02,2.197
3.4919,16.0,5.1525,1.0524781341107872,912.0,2.832797427652733,33.89,-117.03,2.519
3.6908,29.0,5.586466165413534,1.0483271375464684,1010.0,3.758364312267658,33.92,-118.08,2.151
6.2473,21.0,3.725552050473186,1.102803738317757,1704.0,2.883280757097792,33.96,-118.28,2.111
2.9485,32.0,5.37218045112782,1.0075187969924813,4818.0,2.947895791583168,37.3,-122.44,0.905
2.7321,52.0,7.757009345794392,1.102803738317757,733.0,3.425233644859813,37.6,-122.28,1.431
2.8233,29.0,4.62962962962963,1.0462962962962965,480.0,4.444444444444445,40.5,-117.14,5.00001
1.6812,51.0,4.192200557103064,1.0222841225626742,781.0,2.82660687593423,33.73,-118.3,1.869
3.9063,26.0,5.586466165413534,1.1334586466165413,1972.0,3.706766917293233,34.11,-117.22,1.338
4.2297,34.0,6.335051546391752,1.0493273542600896,707.0,3.644329896907216,37.48,-121.98,0.658
3.4286,29.0,4.061594202898551,1.0289855072463767,762.0,2.760869565217391,33.87,-117.91,1.398
1.6812,18.0,4.3720136518771335,1.0118110236220472,1392.0,2.5866141732283463,37.3,-119.38,3.615
3.6682,25.0,3.9716981132075473,1.0099255583126552,1330.0,2.3432282003710574,37.37,-122.28,0.966
4.7147,36.0,5.251482799525504,0.9750889679715302,2039.0,2.846975088967972,34.08,-117.61,3.409
1.5917,30.0,5.18974358974359,1.0461538461538462,781.0,3.4444444444444446,32.75,-117.98,0.498
3.4679,18.0,4.644329896907216,1.0602409638554218,3171.0,3.644329896907216,34.2,-117.98,2.915
6.6073,35.0,5.193548387096774,1.0099255583126552,1755.0,3.397341211225997,34.03,-117.09,4.056
2.8347,37.0,5.835365853658536,1.1097560975609757,866.0,4.7682926829268295,34.04,-118.12,2.111
3.5417,15.0,4.930894308943089,1.118532455315146,2039.0,3.458904109589041,34.03,-117.89,1.281
2.8347,33.0,5.835365853658536,1.1097560975609757,866.0,3.138181818181818,34.04,-122.44,1.338
3.8201,13.0,4.192200557103064,1.0222841225626742,2294.0,3.877437325905293,33.76,-117.66,2.197
5.0839,36.0,6.28951048951049,1.0950226244343892,672.0,2.98981077147016,33.89,-117.91,2.041
3.0,42.0,3.6141479099678455,0.9887459807073956,873.0,2.832797427652733,34.04,-118.12,2.539
3.4193,29.0,5.390243902439025,1.1986062717770034,956.0,3.3310104529616726,33.9,-118.23,4.25
3.5518,15.0,5.923503325942351,1.1108647450110865,2503.0,2.7749445676274944,37.48,-120.85,1.51
2.0388,29.0,4.5943012211668925,1.0029542097488922,3171.0,3.039348710990502,34.2,-118.1,1.644
4.1346,52.0,5.37218045112782,1.0075187969924813,956.0,2.526315789473684,40.92,-124.0,1.621
2.1875,52.0,4.021638330757342,1.1948356807511735,1330.0,2.4384615384615387,33.94,-116.95,3.375
2.7321,30.0,3.5660377358490565,0.9198113207547168,1543.0,4.117924528301887,35.14,-119.15,2.25
3.9336,26.0,4.633540372670807,1.0493273542600896,1808.0,3.204081632653061,33.73,-117.91,1.431
3.4286,18.0,3.974609375,1.0118110236220472,2300.0,2.781710914454277,34.18,-118.31,2.915
3.65,16.0,5.658008658008658,1.05437325905293,752.0,2.82660687593423,34.25,-121.47,1.875
1.9602,26.0,4.707667731629393,1.0417633410672853,2515.0,2.849462365591398,37.88,-116.91,1.181
3.4286,37.0,5.193548387096774,1.193548387096774,1263.0,2.0938967136150235,33.89,-117.23,1.438
2.4281,18.0,5.649606299212598,1.0118110236220472,672.0,2.5866141732283463,34.18,-118.23,2.819
1.6471,26.0,3.814946619217082,0.99288256227758,956.0,2.7793594306049823,34.19,-121.47,2.186
1.9906,35.0,5.193548387096774,1.0099255583126552,1755.0,4.354838709677419,33.87,-117.96,3.4
3.4801,52.0,3.977154724818276,1.120481927710843,1167.0,2.9225,33.73,-118.27,1.158
3.4801,52.0,5.311643835616438,0.9601769911504424,967.0,2.4525357607282183,37.75,-122.08,0.713
3.4801,52.0,4.023076923076923,0.953846153846154,317.0,3.164222873900293,34.04,-117.98,2.78
2.6471,21.0,5.030651340996169,1.0493273542600896,1302.0,2.487084870848709,32.79,-117.66,0.966
3.4193,35.0,5.586466165413534,1.020979020979021,1972.0,1.6541628545288198,32.84,-117.15,1.6
2.6036,25.0,3.725552050473186,1.1093585699263933,2742.0,2.883280757097792,33.96,-118.12,1.42
3.4801,52.0,2.096692111959288,1.1603053435114503,2192.0,3.21882951653944,34.06,-118.23,0.907
2.8594,20.0,3.977154724818276,1.185877466251298,4818.0,4.532455315145814,33.73,-117.14,3.4
4.2287,45.0,4.537074148296593,1.0118110236220472,1970.0,3.947895791583168,33.92,-118.1,3.615
2.8793,42.0,5.062730627306273,1.014760147601476,674.0,2.487084870848709,34.05,-118.36,2.021
3.16897,31.0,4.62962962962963,1.02020202020202,4818.0,3.4444444444444446,32.71,-117.14,1.388
5.7376,52.0,6.210344827586207,1.042592592592368,3382.0,2.581818181818182,37.6,-122.5,1.158
1.6812,51.0,4.192200557103064,1.0222841225626742,781.0,3.877437325905293,36.06,-119.01,1.158
1.7038,29.0,3.873741994510522,1.0222841225626742,1891.0,2.82660687593423,34.04,-118.27,1.232
3.1053,38.0,5.447674418604652,1.0445736434108528,1574.0,3.050387596899225,37.3,-122.22,2.145
2.1875,37.0,3.8483935742971886,1.1948356807511735,781.0,2.0938967136150235,33.87,-117.22,1.438
1.9602,35.0,5.48193548416538,1.015625,1755.0,4.466027178257394,36.62,-119.01,5.00001
2.8347,38.0,5.978021978021978,0.978021978021978,240.0,2.6373626373626373,36.06,-119.75,0.85
3.9063,29.0,4.930894308943089,1.1934931506849316,1938.0,2.679794520547945,33.73,-118.31,2.547
3.4801,32.0,6.28951048951049,1.020979020979021,1846.0,2.5818181818182,34.29,-122.39,5.00001
2.5917,15.0,5.923503325942351,1.1108647450110865,2503.0,2.7749445676274944,40.5,-120.67,0.859
3.8233,33.0,4.532051282051282,1.1022044088176353,1392.0,2.4423076923076925,33.51,-117.91,1.505
1.4577,31.0,3.873741994510522,1.0576395242451968,4818.0,2.849462365591398,38.87,-122.08,0.458
3.4193,45.0,5.193548387096774,1.006012024048096,1755.0,3.947895791583168,33.73,-117.87,1.625
3.5096,18.0,6.252615844544096,1.0493273542600896,1762.0,2.82660687593423,34.26,-118.12,1.621
5.5563,35.0,6.326530612244898,1.0136054421768708,1310.0,2.6462585034013606,33.72,-118.3,2.554
4.105,16.0,6.035962877030163,1.0417633410672853,1704.0,2.917633410672854,36.29,-119.01,2.786
1.5917,29.0,5.923503325942351,1.1108647450110865,530.0,2.849462365591398,38.58,-120.67,1.232
3.2216,32.0,3.83011583011583,1.0493273542600896,1886.0,1.82660687593423,37.8,-122.22,5.00001
3.4698,47.0,3.6946902654867255,1.1093585699263933,1997.0,4.418141592920354,34.18,-118.27,1.181
1.6196,37.0,3.83011583011583,1.0772200772200773,866.0,4.138418079096045,37.75,-124.13,0.725
3.4286,42.0,4.28169014084507,0.9750889679715302,892.0,2.846975088967972,34.08,-117.61,1.505
3.5962,42.0,5.138418079096045,1.0889328063241106,873.0,2.1488833746898264,38.61,-125.3,4.466
3.1053,37.0,5.390243902439025,1.1986062717770034,381.0,3.2481884057971016,37.48,-121.98,2.198
5.0839,35.0,6.221719457013575,1.0950226244343892,1727.0,3.0316742081447963,34.04,-118.02,1.375
2.8793,42.0,5.062730627306273,1.0687397708674304,674.0,2.487086614173228,34.05,-118.17,0.948
3.7813,24.0,5.826196473551637,1.035264483627204,954.0,2.403022670025189,38.35,-122.7,2.718
5.5061,34.0,6.923128792987188,1.1361867704280155,967.0,3.341874578556979,34.46,-118.5,1.362
1.9602,38.0,4.3720136518771335,1.0136518771331058,1423.0,4.856655290102389,36.53,-119.38,2.519
3.4115,13.0,5.193548387096774,1.0099255583126552,2400.0,2.846975088967972,32.83,-117.22,0.967
2.9485,25.0,3.0290697674418605,1.0116279069767442,1563.0,2.1638330757342,38.61,-119.68,0.713
3.65,22.0,5.531481481481482,1.0425925925925923,1420.0,2.6296296296296298,37.6,-122.16,1.982
2.811,16.0,6.035962877030163,0.9601769911504424,1704.0,2.811881188118812,37.88,-122.08,0.713
1.6563,16.0,4.60932944606414,0.943103448275862,1167.0,3.762645914396887,36.61,-119.33,1.338
3.4286,35.0,5.586466165413534,0.926829268292683,1959.0,3.3587223587223587,34.04,-117.61,1.438
2.9485,24.0,4.863275039745628,1.1589825119236885,2039.0,3.2813990461049283,33.83,-118.26,1.398
3.4801,38.0,4.621719457013575,1.0602409638554218,2240.0,3.211864406779661,34.05,-118.01,2.205
1.23,47.0,5.36734693877551,1.0081632653061223,1420.0,3.204081632653061,34.03,-117.14,2.394
1.7038,31.0,4.192200557103064,1.0222841225626742,1392.0,3.877437325905293,36.06,-117.76,1.504
3.7813,32.0,5.826196473551637,1.035264483627204,954.0,2.403022670025189,38.35,-122.44,5.00001
4.7147,14.0,5.826196473551637,1.035264483627204,954.0,2.403022670025189,38.35,-122.7,4.466
3.4286,25.0,4.192200557103064,1.0222841225626742,2192.0,3.2813990461049283,36.06,-119.01,2.197
4.2297,34.0,4.354838709677419,1.0576395242451968,2400.0,2.883280757097792,34.05,-117.98,2.145
2.5417,18.0,5.030651340996169,1.0153256704980842,1302.0,2.4942528735632186,34.03,-117.66,0.988
3.5962,29.0,6.335051546391752,0.9896907216494846,866.0,2.870967741935484,37.34,-122.08,0.988
3.4115,35.0,5.193548387096774,1.0099255583126552,1755.0,4.354838709677419,34.03,-117.14,1.674
2.8347,29.0,3.8483935742971886,1.0029542097488922,1795.0,3.397341211225997,33.73,-118.12,2.198
2.788,28.0,4.151458137347131,1.118532455315146,2294.0,3.762645914396887,33.76,-117.91,0.905
3.5962,30.0,5.923503325942351,1.1108647450110865,752.0,2.7749445676274944,40.5,-120.67,2.556
3.6682,52.0,4.295285359801489,1.0794044665012408,866.0,2.1488833746898264,34.06,-118.17,1.465
2.7451,18.0,3.83011583011583,1.0029542097488922,2300.0,2.849462365591398,34.2,-117.98,1.621
2.1875,29.0,5.267175572519084,1.0359589041095891,1263.0,3.0916030534351147,34.02,-120.97,1.375
1.6812,42.0,4.192200557103064,1.0222841225626742,672.0,3.877437325905293,33.16,-117.14,1.982
2.5504,22.0,2.642540620384047,1.0289855072463767,2300.0,3.2481884057971016,33.92,-117.66,1.42
3.4115,5.0,5.37218045112782,1.0075187969924813,3795.0,3.2481884057971016,33.87,-117.91,2.78
2.8793,41.0,4.863275039745628,1.1589825119236885,3795.0,3.2813990461049283,33.83,-118.18,1.294
4.2297,16.0,4.682678311499272,1.0417633410672853,2039.0,3.425233644859813,33.16,-116.91,1.431
3.4193,29.0,5.826196473551637,1.035264483627204,954.0,2.403022670025189,38.35,-122.45,3.74
3.4286,26.0,5.3580246913580245,1.0687397708674304,967.0,2.846975088967972,34.04,-117.66,0.713
4.2297,17.0,4.682678311499272,1.042212518195051,2034.0,2.98981077147016,34.2,-118.28,2.519
3.4801,16.0,4.192200557103064,1.0222841225626742,2192.0,2.483644859813084,33.76,-116.95,2.198
4.2234,34.0,6.252615844544096,1.0493273542600896,1886.0,2.82660687593423,33.89,-118.26,2.041
3.4286,16.0,4.28169014084507,1.1948356807511735,892.0,2.0938967136150235,32.75,-117.23,1.438
2.8199,37.0,6.702898550724638,1.0289855072463767,1423.0,3.2481884057971016,37.73,-122.14,0.725
3.4286,35.0,5.193548387096774,1.1934931506849316,1543.0,2.403022670025189,34.03,-117.96,1.181
2.7451,38.0,5.390243902439025,1.1986062717770034,240.0,3.444444444444445,37.75,-124.06,0.981
3.2216,34.0,6.252615844544096,1.0493273542600896,1891.0,2.82660687593423,40.86,-124.06,1.294
4.2287,29.0,4.682678311499272,1.0369127516778522,2294.0,3.848993288590604,33.16,-117.98,3.409
2.9485,26.0,4.466027178257394,1.0223820943245403,244.0,2.26382094324545,34.04,-118.27,1.77
2.1875,31.0,5.267175572519084,1.0305343511450382,717.0,3.0916030534351147,33.94,-117.61,1.621
2.23,29.0,4.537074148296593,1.9903225806451608,890.0,2.870967741935484,38.88,-122.39,2.539
5.4337,38.0,5.901162790697675,1.0116279069767442,1563.0,3.0290697674418605,36.3,-119.33,1.6
1.7016,16.0,5.680890538033395,1.1057513914656771,2515.0,3.164222873900293,33.89,-118.27,2.915
5.6874,21.0,6.1656441717791415,0.9887459807073956,1755.0,3.341874578556979,34.17,-118.12,2.027
2.6471,38.0,4.0986666666666665,0.9706666666666668,240.0,2.9397590361445785,40.55,-124.06,0.498
2.9485,26.0,5.626506024096385,1.120481927710843,244.0,2.937362637362637,37.48,-121.02,0.948
2.7457,37.0,5.632727272727273,1.0945454545454545,863.0,3.1381818181818,38.16,-122.41,2.186
3.65,38.0,5.978021978021978,0.978021978021978,1420.0,2.6373626373626373,37.67,-122.14,0.477
2.6471,16.0,4.0986666666666665,0.9666666666666668,3171.0,3.0,38.58,-121.3,1.875
3.7917,42.0,3.8483935742971886,1.035264483627204,1891.0,2.403022670025189,34.17,-117.98,1.896
2.7451,42.0,4.295285359801489,1.0703812316715542,2192.0,3.164222873900293,33.73,-118.27,1.158
5.4337,11.0,5.901162790697675,1.0116279069767442,1563.0,3.0290697674418605,34.03,-118.31,2.519
3.4801,5.0,5.923503325942351,1.1108647450110865,2503.0,2.7749445676274944,40.55,-118.36,1.375
1.6953,22.0,4.192200557103064,1.0223820943245403,1553.0,3.877437325905293,37.96,-119.01,2.78
5.7376,17.0,6.923128792987188,1.1348617666891436,1762.0,3.341874578556979,33.16,-118.5,1.744
3.5962,15.0,5.923503325942351,1.1108647450110865,2503.0,2.7749445676274944,40.5,-120.67,1.56
2.7457,12.0,5.6327272727273,1.020979020979021,2400.0,2.581818181818182,33.74,-117.91,1.6
1.8696,16.0,4.863275039745628,1.0116279069767442,1010.0,3.0290697674418605,33.73,-117.91,0.713
3.25,8.0,5.138418079096045,1.185877466251298,2400.0,3.341874578556979,34.46,-117.16,1.375
2.8587,12.0,5.923503325942351,1.015625,2503.0,2.403022670025189,34.25,-118.1,5.00001
3.5518,34.0,4.863275039745628,1.1589825119236885,2039.0,3.2813990461049283,33.83,-118.36,2.519
3.4801,37.0,3.977154724818276,1.185877466251298,1310.0,1.3603322949117342,33.89,-117.91,1.51
3.4286,37.0,5.923503325942351,1.0192307692307692,2400.0,2.4423076923076925,37.43,-122.39,1.375
3.0875,38.0,5.680890538033395,1.1057513914656771,240.0,2.3432282003710574,37.8,-120.4,0.894
1.5917,38.0,5.36734693877551,1.0136518771331058,1423.0,4.856655290102389,36.53,-119.18,0.948
3.6908,24.0,4.962825278810409,1.0483271375464684,2039.0,3.758364312267658,33.92,-118.08,3.409
6.2028,34.0,6.326530612244898,1.0794044665012408,866.0,2.6462585034013606,33.73,-118.3,4.466
3.65,52.0,4.581818181818182,1.0461538461538462,1330.0,2.5818181818182,37.6,-121.93,2.78
4.2234,42.0,3.5660377358490565,0.9198113207547168,873.0,4.117924528301887,33.98,-118.17,2.556
2.8347,38.0,5.835365853658536,1.1097560975609757,2192.0,3.138181818181818,34.08,-117.91,0.658
1.9906,29.0,8.970967741935484,1.9903225806451608,890.0,2.870967741935484,38.88,-122.72,0.966
3.4698,41.0,4.023076923076923,0.953846153846154,1762.0,2.4384615384615387,34.03,-118.46,3.375
3.1053,34.0,5.447674418604652,1.0445736434108528,1574.0,3.050387596899225,38.08,-122.22,0.458
5.5061,17.0,6.923128792987188,1.1348617666891436,1704.0,3.341874578556979,34.11,-118.5,1.398
3.8201,22.0,5.01119104716227,1.0223820943245403,1553.0,2.403022670025189,34.02,-117.91,1.42
3.4193,30.0,5.086021505376344,1.1720430107526882,240.0,2.6021505376344085,40.55,-120.37,0.498
3.8201,24.0,5.01119104716227,1.0223820943245403,1553.0,3.0290697674418605,40.55,-120.93,0.911
2.8347,42.0,4.525114155251141,1.0297029702970295,717.0,2.8262548262548264,34.04,-118.27,1.744
1.8696,52.0,6.87905604719764,1.0462962962962965,480.0,2.487084870848709,32.71,-117.14,0.981
3.4,35.0,5.553191489361702,1.185877466251298,1063.0,1.3603322949117342,37.88,-122.44,3.4
2.7457,42.0,3.814946619217082,1.0223820943245403,1997.0,2.7720364741641337,34.04,-118.12,2.547
3.4919,29.0,4.0986666666666665,0.9706666666666668,654.0,3.644329896907216,38.58,-121.3,0.477
1.9906,29.0,8.970967741935484,1.0310734463276836,890.0,2.870967741935484,38.88,-122.08,0.713
3.4679,18.0,3.8483935742971886,1.0602409638554218,3171.0,2.200803212851405,33.73,-117.98,1.42
4.0767,35.0,6.210344827586207,1.020979020979021,670.0,2.5866141732283463,37.43,-122.28,1.294
3.4698,29.0,5.586466165413534,0.926829268292683,2054.0,3.3587223587223587,32.9,-117.65,2.186
2.5417,30.0,5.086021505376344,1.1720430107526882,2192.0,2.6021505376344085,33.73,-117.14,1.56
3.7917,24.0,5.3580246913580245,0.9547325102880658,693.0,2.851851851851852,36.61,-119.45,0.905
2.8347,29.0,6.835365853658536,1.1097560975609757,1704.0,4.7682926829268295,37.43,-122.44,2.145
2.8793,16.0,5.030651340996169,1.014760147601476,1263.0,2.487084870848709,32.77,-117.96,2.519
2.5917,25.0,5.460474308300396,1.0889328063241106,873.0,3.16897233201581,38.03,-120.67,0.859
1.4577,30.0,3.327698309492848,1.023407022106632,1886.0,2.4525357607282183,34.25,-118.27,1.281
4.3667,18.0,6.1656441717791415,1.0606060606060606,657.0,2.5866141732283463,37.8,-121.47,4.65
2.8199,22.0,5.531481481481482,1.0462962962962965,1420.0,4.444444444444445,37.96,-121.98,1.896
4.3667,38.0,4.192200557103064,1.0222841225626742,1137.0,3.877437325905293,36.06,-119.01,4.466
3.2216,34.0,6.252615844544096,1.0493273542600896,1891.0,2.82660687593423,34.04,-118.12,1.281
3.1053,41.0,4.021638330757342,1.1174375903614457,717.0,2.811881188118812,33.89,-117.05,1.504
1.2254,29.0,5.267175572519084,1.0305343511450382,3173.0,3.0916030534351147,36.83,-119.18,0.851
3.9063,38.0,4.633540372670807,0.9398034398034398,387.0,2.4037267080745344,37.69,-120.93,0.458
1.6563,31.0,2.647294589178357,1.025925925925923,781.0,3.255411255411256,32.84,-116.95,2.556
3.1053,37.0,4.633540372670807,1.0445736434108528,1574.0,3.050387596899225,37.8,-122.08,1.798
3.4115,35.0,5.553191489361702,1.015625,2039.0,3.253554502369668,34.04,-118.27,1.384
2.1875,27.0,5.267175572519084,1.0305343511450382,810.0,3.0916030534351147,37.43,-120.97,1.375
5.5061,14.0,6.923128792987188,0.9887459807073956,2400.0,2.846975088967972,34.46,-117.91,3.615
1.6812,31.0,4.192200557103064,1.0222841225626742,866.0,3.877437325905293,33.98,-117.98,2.198
5.7376,52.0,6.87905604719764,1.0462962962962965,480.0,4.4444444444445,33.98,-117.14,4.056
4.2297,47.0,6.335051546391752,1.0794044665012408,707.0,3.644329896907216,34.03,-117.09,1.587
5.6874,16.0,6.335051546391752,1.1035548686244203,1137.0,2.5866141732283463,37.34,-122.08,1.513
1.6563,29.0,3.814946619217082,0.99288256227758,781.0,2.7793594306049823,38.87,-122.39,2.901
5.5563,17.0,6.1656441717791415,0.8773006134969326,908.0,2.8262548262548264,34.17,-118.27,3.74
4.2287,29.0,6.87905604719764,1.120481927710843,317.0,2.781710914454277,33.87,-118.23,2.198
3.5435,34.0,4.021638330757342,1.1035548686244203,1169.0,2.05564142194745,33.72,-117.91,2.205
3.8201,16.0,4.682678311499272,1.042212518195051,2054.0,2.98981077147016,32.9,-117.14,2.198
1.6812,28.0,5.390243902439025,1.1986062717770034,2240.0,3.341874578556979,34.2,-118.35,0.514
2.5917,29.0,4.930894308943089,1.0359589041095891,654.0,3.658536585365891,32.79,-117.2,0.859
2.6343,25.0,4.60932944606414,1.0425925925925923,781.0,2.6373626373626373,37.43,-121.47,1.56
2.5417,28.0,5.086021505376344,1.1720430107526882,242.0,2.6021505376344085,38.01,-120.37,2.556
4.2297,29.0,5.658008658008658,1.054,657.0,2.658536585365854,33.94,-117.34,2.554
3.5417,34.0,5.138418079096045,1.02803738317757,717.0,3.425233644859813,33.96,-117.98,2.718
3.725,25.0,4.881782945736434,1.1093585699263933,1392.0,2.858490566037736,33.96,-118.36,2.041
3.1053,38.0,5.447674418604652,1.0445736434108528,1574.0,3.050387596899225,36.71,-119.68,0.948
3.4193,17.0,5.390243902439025,1.0192307692307692,2400.0,3.337152209492635,38.87,-122.28,2.25
4.0167,31.0,4.863275039745628,1.1589825119236885,3795.0,3.2813990461049283,37.37,-122.28,2.901
2.8347,34.0,5.835365853658536,1.1097560975609757,1564.0,4.7682926829268295,36.53,-119.75,2.786
3.4919,16.0,5.901162790697675,1.0136054421768708,1543.0,2.9397590361445785,32.77,-117.91,0.713
3.5518,24.0,4.863275039745628,1.1589825119236885,1574.0,3.2813990461049283,33.83,-118.26,1.869
7.1108,33.0,4.3720136518771335,1.0136518771331058,707.0,3.644329896907216,37.38,-122.72,1.784
2.2679,29.0,3.725552050473186,1.0889328063241106,2742.0,3.644329896907216,37.88,-121.93,0.713
2.8793,42.0,5.062730627306273,1.014760147601476,674.0,3.050387596899225,38.87,-122.22,1.513
6.2028,33.0,6.326530612244898,1.0136054421768708,943.0,2.6462585034013606,33.51,-117.98,4.05
